anchor_support,control_intervention,control_support,token_index,batch_index,position_index,position_bin,token_class,residual_norm_bin,residual_gain_bin,observed_pair_synergy,control_pair_synergy,observed_minus_control_pair_synergy,observed_pair_gain,control_pair_gain,anchor_router_support_count,control_router_support_count,support_count_difference,fixed_support_loss_difference,control_match_rank,control_match_status
"2,9",fixed_best_support_swap,"6,9",82,1,19,odd,rare_target,low,mid,0.522758960723877,0.522042989730835,0.0007159709930419922,-0.10800647735595703,0.4124412536621094,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",83,1,20,even,common_target,high,mid,0.26967787742614746,0.26967787742614746,0.0,0.015613079071044922,2.082776188850403,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",85,1,22,even,rare_target,low,high,0.08392143249511719,0.12925934791564941,-0.04533791542053223,0.19955873489379883,-0.08453488349914551,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",86,1,23,odd,rare_target,low,high,0.36431121826171875,0.4583907127380371,-0.09407949447631836,0.2870035171508789,-0.3635740280151367,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",87,1,24,even,rare_target,low,low,0.42725086212158203,0.28685426712036133,0.1403965950012207,-0.43999385833740234,-0.383603572845459,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",89,1,26,even,common_target,low,high,0.24095559120178223,0.36196231842041016,-0.12100672721862793,0.19065046310424805,-0.27555322647094727,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",91,1,28,even,common_target,low,high,-0.00646209716796875,0.27957916259765625,-0.286041259765625,0.14092016220092773,0.008295059204101562,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",96,1,33,odd,common_target,low,low,0.3126556873321533,0.2875082492828369,0.025147438049316406,-0.24256205558776855,-0.322584867477417,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",98,1,35,odd,common_target,low,low,0.38601112365722656,0.27074432373046875,0.11526679992675781,-0.25250244140625,-0.2500648498535156,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",101,1,38,even,common_target,low,low,0.20778441429138184,0.2379004955291748,-0.03011608123779297,-0.3977782726287842,-0.35644030570983887,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",105,1,42,even,rare_target,low,mid,0.04659152030944824,-0.022542238235473633,0.06913375854492188,-0.11423707008361816,-0.032399892807006836,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",106,1,43,odd,common_target,high,high,-0.22638750076293945,0.3674650192260742,-0.5938525199890137,1.8308895826339722,1.8308895826339722,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",108,1,45,odd,common_target,high,high,0.1618494987487793,-0.022387027740478516,0.1842365264892578,0.9218087196350098,-0.1618494987487793,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",109,1,46,even,common_target,low,mid,0.13080406188964844,0.05864763259887695,0.07215642929077148,-0.10023260116577148,0.025660037994384766,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",112,1,49,odd,common_target,low,high,-0.18303966522216797,0.2627735137939453,-0.4458131790161133,0.3124551773071289,0.18406391143798828,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",115,1,52,even,common_target,low,mid,0.5997195243835449,0.00019073486328125,0.5995287895202637,0.0028281211853027344,-0.5979404449462891,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",116,1,53,odd,common_target,high,mid,0.30904245376586914,0.30904245376586914,0.0,-0.06223440170288086,2.1151533126831055,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",117,1,54,even,common_target,low,low,0.529149055480957,0.11411762237548828,0.41503143310546875,-0.43239879608154297,-0.5288763046264648,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",118,1,55,odd,common_target,high,high,-0.25032806396484375,0.3266572952270508,-0.5769853591918945,1.9305927753448486,1.9305927753448486,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",120,1,57,odd,common_target,low,low,-0.002104043960571289,0.24299883842468262,-0.2451028823852539,-0.3896172046661377,0.017729759216308594,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",123,1,60,even,common_target,low,low,-0.34860658645629883,0.27872204780578613,-0.627328634262085,-0.25197362899780273,0.34945225715637207,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",124,1,61,odd,rare_target,low,high,0.03330206871032715,0.09571123123168945,-0.062409162521362305,0.11570262908935547,0.00193023681640625,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",127,2,1,odd,common_target,low,mid,0.1529991626739502,0.06474113464355469,0.08825802803039551,-0.08181405067443848,0.031365394592285156,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",130,2,4,even,common_target,low,high,-0.18305587768554688,0.262115478515625,-0.4451713562011719,0.31037235260009766,0.1842341423034668,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",133,2,7,odd,common_target,low,mid,0.5983567237854004,0.004759788513183594,0.5935969352722168,-0.0011272430419921875,-0.5928606986999512,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",134,2,8,even,common_target,high,mid,0.30857181549072266,0.30857181549072266,0.0,-0.06496047973632812,2.115934133529663,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",135,2,9,odd,common_target,low,low,0.5274844169616699,0.11572837829589844,0.4117560386657715,-0.4358062744140625,-0.5272278785705566,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",138,2,12,even,common_target,low,low,-0.003905057907104492,0.24219202995300293,-0.24609708786010742,-0.3931441307067871,0.018417835235595703,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",139,2,13,odd,common_target,high,mid,-0.16377496719360352,-0.06594991683959961,-0.0978250503540039,-0.09283161163330078,0.16506099700927734,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",141,2,15,odd,common_target,low,low,-0.3489265441894531,0.2784609794616699,-0.627387523651123,-0.255037784576416,0.34983325004577637,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",142,2,16,even,rare_target,low,high,0.03266310691833496,0.10818219184875488,-0.07551908493041992,0.11080074310302734,0.01273655891418457,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",143,2,17,odd,common_target,high,high,-0.35459089279174805,0.31989026069641113,-0.6744811534881592,1.4475924968719482,0.3545796871185303,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",144,2,18,even,rare_target,low,mid,0.04393815994262695,0.19230175018310547,-0.14836359024047852,-0.01143646240234375,-0.04174613952636719,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",145,2,19,odd,rare_target,low,low,0.47173404693603516,0.30921411514282227,0.1625199317932129,-0.2963981628417969,-0.4268050193786621,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",147,2,21,odd,rare_target,low,low,0.22762823104858398,0.07113885879516602,0.15648937225341797,-0.3991227149963379,-0.07580137252807617,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",150,2,24,even,rare_target,low,mid,0.3455219268798828,0.32335567474365234,0.02216625213623047,-0.10358762741088867,-0.27930736541748047,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",151,2,25,odd,common_target,high,high,0.15752649307250977,0.23845911026000977,-0.0809326171875,0.7455344200134277,0.7455344200134277,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",153,2,27,odd,common_target,high,high,0.5971589088439941,0.057539939880371094,0.539618968963623,0.4899613857269287,-0.45111846923828125,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",154,2,28,even,rare_target,low,mid,0.30332183837890625,0.3033180236816406,3.814697265625e-06,-0.10694503784179688,-0.010737419128417969,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",155,2,29,odd,common_target,high,high,-0.20036649703979492,0.3144824504852295,-0.5148489475250244,1.8444619178771973,1.8444619178771973,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",156,2,30,even,common_target,high,mid,0.5822148323059082,0.5822148323059082,0.0,-0.011169910430908203,2.200665235519409,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",159,2,33,odd,common_target,high,high,0.15520095825195312,0.1795802116394043,-0.024379253387451172,0.3608231544494629,0.3608231544494629,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",161,2,35,odd,common_target,high,high,-0.32127881050109863,0.28293633460998535,-0.604215145111084,1.391624927520752,0.3205759525299072,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",164,2,38,even,common_target,high,mid,0.18152523040771484,0.14945030212402344,0.032074928283691406,-0.07196426391601562,-0.03060626983642578,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",167,2,41,odd,rare_target,low,mid,0.5219974517822266,0.5207939147949219,0.0012035369873046875,-0.11073637008666992,0.4096202850341797,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",168,2,42,even,common_target,high,mid,0.27103376388549805,0.27103376388549805,0.0,0.013552188873291016,2.0847318172454834,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",170,2,44,even,rare_target,low,high,0.08504581451416016,0.12844610214233398,-0.04340028762817383,0.19754695892333984,-0.08561182022094727,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",171,2,45,odd,rare_target,low,high,0.36287784576416016,0.45716238021850586,-0.0942845344543457,0.28522825241088867,-0.36331701278686523,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",172,2,46,even,rare_target,low,low,0.43006038665771484,0.28707408905029297,0.14298629760742188,-0.43857240676879883,-0.3831062316894531,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",174,2,48,even,common_target,low,high,0.23398590087890625,0.3625984191894531,-0.12861251831054688,0.181610107421875,-0.2758045196533203,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",176,2,50,even,common_target,low,high,-0.0057525634765625,0.278472900390625,-0.2842254638671875,0.13919544219970703,0.0078277587890625,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",181,2,55,odd,common_target,low,low,0.31694555282592773,0.2853250503540039,0.03162050247192383,-0.2404780387878418,-0.3227272033691406,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",182,2,56,even,common_target,low,high,0.09208250045776367,0.30515384674072266,-0.21307134628295898,0.21136736869812012,-0.09209346771240234,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",183,2,57,odd,common_target,low,low,0.38651132583618164,0.22007417678833008,0.16643714904785156,-0.25426483154296875,-0.30069684982299805,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",186,2,60,even,common_target,low,low,0.20897746086120605,0.25232768058776855,-0.0433502197265625,-0.4000270366668701,-0.3411557674407959,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",189,3,0,even,rare_target,low,high,0.3625655174255371,0.45559263229370117,-0.09302711486816406,0.28704833984375,-0.3635849952697754,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",190,3,1,odd,rare_target,low,low,0.43007755279541016,0.28517818450927734,0.1448993682861328,-0.43651533126831055,-0.38192272186279297,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",192,3,3,odd,common_target,low,high,0.22929644584655762,0.36022138595581055,-0.13092494010925293,0.17850136756896973,-0.2751636505126953,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",194,3,5,odd,common_target,low,high,-0.006968021392822266,0.27855396270751953,-0.2855219841003418,0.1413254737854004,0.009064674377441406,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",199,3,10,even,common_target,low,low,0.3088235855102539,0.2868075370788574,0.022016048431396484,-0.2468729019165039,-0.32252073287963867,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",200,3,11,odd,common_target,low,high,0.08975505828857422,0.304964542388916,-0.2152094841003418,0.21338844299316406,-0.08976221084594727,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",201,3,12,even,common_target,low,low,0.38607263565063477,0.2523307800292969,0.1337418556213379,-0.25214099884033203,-0.267240047454834,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",204,3,15,odd,common_target,low,low,0.2081291675567627,0.23366284370422363,-0.025533676147460938,-0.3979604244232178,-0.35955214500427246,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",208,3,19,odd,rare_target,low,mid,0.04321765899658203,-0.021331787109375,0.06454944610595703,-0.11705303192138672,-0.03038501739501953,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",212,3,23,odd,common_target,low,mid,0.1434340476989746,0.0507969856262207,0.0926370620727539,-0.08701491355895996,0.019924163818359375,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",215,3,26,even,common_target,low,high,-0.18289995193481445,0.26004791259765625,-0.4429478645324707,0.3121004104614258,0.18398761749267578,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",218,3,29,odd,common_target,low,mid,0.6017098426818848,0.016756534576416016,0.5849533081054688,0.0054340362548828125,-0.5799617767333984,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",219,3,30,even,common_target,high,mid,0.30875587463378906,0.30875587463378906,0.0,-0.06321287155151367,2.1154284477233887,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",220,3,31,odd,common_target,low,low,0.5270776748657227,0.11532783508300781,0.41174983978271484,-0.4339122772216797,-0.5268621444702148,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",223,3,34,even,common_target,low,low,-0.0041654109954833984,0.2420969009399414,-0.2462623119354248,-0.3928067684173584,0.018523216247558594,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",226,3,37,odd,common_target,low,low,-0.348430871963501,0.2768418788909912,-0.6252727508544922,-0.2526698112487793,0.34925389289855957,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",227,3,38,even,rare_target,low,high,0.031419992446899414,0.10235452651977539,-0.07093453407287598,0.11412715911865234,0.008566141128540039,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",228,3,39,odd,common_target,high,high,-0.3546574115753174,0.3198282718658447,-0.6744856834411621,1.44970703125,0.3546476364135742,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",229,3,40,even,rare_target,low,mid,0.03863859176635742,0.19181442260742188,-0.15317583084106445,-0.013751029968261719,-0.04065561294555664,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",230,3,41,odd,rare_target,low,low,0.46837425231933594,0.2926816940307617,0.17569255828857422,-0.29808712005615234,-0.4435558319091797,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",232,3,43,odd,rare_target,low,low,0.24447250366210938,0.07073163986206055,0.17374086380004883,-0.3799777030944824,-0.07544279098510742,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",235,3,46,even,rare_target,low,mid,0.3441295623779297,0.3058285713195801,0.03830099105834961,-0.1027383804321289,-0.2956862449645996,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",236,3,47,odd,common_target,high,high,0.15605783462524414,0.23970985412597656,-0.08365201950073242,0.7454187870025635,0.7454187870025635,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",238,3,49,odd,common_target,high,high,0.5973429679870605,0.014536857604980469,0.5828061103820801,0.49170827865600586,-0.4948110580444336,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",239,3,50,even,rare_target,low,mid,0.3023850917816162,0.3023817539215088,3.337860107421875e-06,-0.10594606399536133,-0.011206626892089844,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",240,3,51,odd,common_target,high,high,-0.20299673080444336,0.31435465812683105,-0.5173513889312744,1.8468190431594849,1.8468190431594849,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",241,3,52,even,common_target,high,mid,0.5833377838134766,0.5833377838134766,0.0,-0.009754180908203125,2.2008533477783203,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",244,3,55,odd,common_target,high,high,0.15375757217407227,0.17900848388671875,-0.025250911712646484,0.3628523349761963,0.3628523349761963,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",246,3,57,odd,common_target,high,high,-0.324582576751709,0.28237175941467285,-0.6069543361663818,1.3946905136108398,0.3240997791290283,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,9",fixed_best_support_swap,"6,9",249,3,60,even,common_target,high,mid,0.1798105239868164,0.14301633834838867,0.036794185638427734,-0.07181930541992188,-0.036131858825683594,18.0,0.0,-18.0,-0.12104034423828125,1.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",0,0,0,even,rare_target,low,high,0.12797236442565918,0.15162920951843262,-0.023656845092773438,0.1987323760986328,-0.22044777870178223,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",3,0,3,odd,rare_target,low,mid,0.34404802322387695,0.2543625831604004,0.08968544006347656,0.012481212615966797,0.010200023651123047,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",5,0,5,odd,common_target,high,high,-0.04218435287475586,0.04760313034057617,-0.08978748321533203,1.224649429321289,0.07288885116577148,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",13,0,13,odd,common_target,high,high,0.2523055076599121,0.13535428047180176,0.11695122718811035,1.1978442668914795,0.17982077598571777,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",15,0,15,odd,rare_target,low,low,0.10095691680908203,0.3346443176269531,-0.2336874008178711,-0.39565277099609375,-0.059332847595214844,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",17,0,17,odd,common_target,low,high,0.1630253791809082,0.4721689224243164,-0.3091435432434082,0.18826961517333984,0.3781414031982422,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",20,0,20,even,rare_target,low,mid,0.0958395004272461,-0.020399093627929688,0.11623859405517578,-0.12848615646362305,-0.13967609405517578,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",22,0,22,even,rare_target,low,low,0.17354702949523926,0.5467653274536133,-0.373218297958374,-0.3404216766357422,0.31842660903930664,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",25,0,25,odd,common_target,low,low,-0.05089259147644043,0.22241783142089844,-0.27331042289733887,-0.31415796279907227,-0.2484128475189209,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",26,0,26,even,rare_target,low,low,0.34422731399536133,0.047034263610839844,0.2971930503845215,-0.32163500785827637,0.052610158920288086,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",29,0,29,odd,rare_target,low,mid,0.004735469818115234,0.10935664176940918,-0.10462117195129395,-0.011731386184692383,-0.07236933708190918,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",30,0,30,even,common_target,low,mid,0.2812652587890625,0.7479634284973145,-0.46669816970825195,0.01349496841430664,0.012041568756103516,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",34,0,34,even,rare_target,low,low,0.3031482696533203,0.46383142471313477,-0.16068315505981445,-0.39980506896972656,-0.3083620071411133,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",42,0,42,even,rare_target,low,low,0.13394451141357422,0.287109375,-0.15316486358642578,-0.28149890899658203,-0.25481128692626953,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",43,0,43,odd,common_target,low,mid,0.34876203536987305,0.37909460067749023,-0.030332565307617188,-0.019273757934570312,1.9004533290863037,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",44,0,44,even,rare_target,low,low,-0.11088371276855469,0.07624292373657227,-0.18712663650512695,-0.5204763412475586,-0.4434657096862793,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",46,0,46,even,common_target,low,mid,0.49292850494384766,-0.028980731964111328,0.521909236907959,-0.06066417694091797,-0.3218498229980469,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",47,0,47,odd,rare_target,low,mid,0.5600786209106445,0.40477657318115234,0.1553020477294922,-0.11726140975952148,-0.2520003318786621,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",48,0,48,even,common_target,low,mid,0.3262042999267578,0.2786397933959961,0.04756450653076172,-0.15390968322753906,-0.12426185607910156,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",49,0,49,odd,common_target,low,mid,0.10914325714111328,0.6659421920776367,-0.5567989349365234,-0.13389372825622559,-0.04166221618652344,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",53,0,53,odd,common_target,low,mid,0.43776702880859375,0.5171890258789062,-0.0794219970703125,-0.01032400131225586,2.200026750564575,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",55,0,55,odd,rare_target,low,low,0.18308591842651367,0.5584044456481934,-0.3753185272216797,-0.2420053482055664,0.10473299026489258,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",57,0,57,odd,common_target,high,mid,0.3310871124267578,-0.2670722007751465,0.5981593132019043,-0.0877084732055664,-0.10376691818237305,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",61,0,61,odd,common_target,low,mid,0.36472225189208984,-0.19679641723632812,0.561518669128418,-0.17540502548217773,-0.09876489639282227,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",63,1,0,even,rare_target,low,mid,0.14098596572875977,0.5584511756896973,-0.4174652099609375,-0.03405618667602539,-0.4716472625732422,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
"2,10",fixed_best_support_swap,"6,20",64,1,1,odd,common_target,low,mid,0.5011053085327148,-0.029424190521240234,0.5305294990539551,-0.05534553527832031,-0.3211808204650879,16.0,3.0,-13.0,-0.16157817840576172,2.0,exact_support_count_candidate_available
