support_key,loss,gain_from_empty,delta_from_router,pairwise_synergy
"5,22",4.245404243469238,-0.08177328109741211,1.3772971630096436,0.1243124008178711
"3,20",4.132189750671387,0.03144121170043945,1.264082670211792,0.12383174896240234
"2,22",4.211389064788818,-0.04775810241699219,1.3432819843292236,0.12344980239868164
"11,22",4.214765548706055,-0.051134586334228516,1.34665846824646,0.12308549880981445
"7,20",4.142064571380615,0.021566390991210938,1.2739574909210205,0.12159395217895508
"5,10",4.221092700958252,-0.05746173858642578,1.3529856204986572,0.11973857879638672
"10,15",4.212296485900879,-0.048665523529052734,1.3441894054412842,0.11946296691894531
"1,2",4.170472621917725,-0.0068416595458984375,1.3023655414581299,0.1193246841430664
"4,10",4.217984676361084,-0.05435371398925781,1.3498775959014893,0.11930608749389648
"16,20",4.149520397186279,0.014110565185546875,1.2814133167266846,0.11781787872314453
"10,20",4.136149883270264,0.0274810791015625,1.268042802810669,0.1170196533203125
"5,11",4.192331790924072,-0.028700828552246094,1.3242247104644775,0.11475706100463867
"5,7",4.236843109130859,-0.0732121467590332,1.3687360286712646,0.11447715759277344
"2,11",4.158404350280762,0.005226612091064453,1.290297269821167,0.11380672454833984
"2,10",4.193816661834717,-0.030185699462890625,1.325709581375122,0.1121368408203125
"6,20",4.151299953460693,0.012331008911132812,1.2831928730010986,0.11161470413208008
"0,12",4.043352127075195,0.12027883529663086,1.1752450466156006,0.11155128479003906
"9,23",4.231645584106445,-0.06801462173461914,1.3635385036468506,0.11127948760986328
"9,18",4.157877445220947,0.005753517150878906,1.2897703647613525,0.10956716537475586
"2,14",4.162790775299072,0.0008401870727539062,1.2946836948394775,0.10881328582763672
"17,18",4.160434722900391,0.003196239471435547,1.292327642440796,0.10867738723754883
"17,23",4.236433029174805,-0.07280206680297852,1.36832594871521,0.10815954208374023
"11,12",4.116546154022217,0.047084808349609375,1.248439073562622,0.10709238052368164
"5,16",4.249739646911621,-0.08610868453979492,1.3816325664520264,0.10526037216186523
"13,20",4.157706260681152,0.005924701690673828,1.2895991802215576,0.10491323471069336
"1,10",4.222446918487549,-0.058815956115722656,1.354339838027954,0.10410499572753906
"9,21",4.195681095123291,-0.032050132751464844,1.3275740146636963,0.10326576232910156
"1,4",4.218227863311768,-0.054596900939941406,1.3501207828521729,0.10290670394897461
"4,5",4.233396053314209,-0.06976509094238281,1.3652889728546143,0.10201787948608398
"4,20",4.146115779876709,0.017515182495117188,1.2780086994171143,0.10163640975952148
